"Datum";"Steiermark"
"2020-12-03";"18.511307473416203"
"2020-12-02";"18.381679389312975"
"2020-12-01";"18.161462868515983"
"2020-11-30";"17.999493863089967"
"2020-11-29";"17.23696014353454"
"2020-11-28";"16.62130637636081"
"2020-11-27";"16.551129390692893"
"2020-11-26";"16.592322249256554"
"2020-11-25";"16.126253402708382"
"2020-11-24";"16.211815510955365"
"2020-11-23";"16.017221249270285"
"2020-11-22";"15.369194787838289"
"2020-11-21";"14.999436111424384"
"2020-11-20";"15.092015092015092"
"2020-11-19";"15.313022034842097"
"2020-11-18";"15.506119748594113"
"2020-11-17";"15.553093574228736"
"2020-11-16";"15.540811328316337"
"2020-11-15";"15.062303163083664"
"2020-11-14";"14.944829833791145"
"2020-11-13";"15.10588460251446"
"2020-11-12";"15.25185631145896"
"2020-11-11";"15.698256334615184"
"2020-11-10";"16.250628245937342"
"2020-11-09";"16.5053731520513"
"2020-11-08";"16.61827392351887"
"2020-11-07";"17.255865055257544"
"2020-11-06";"17.730978260869566"
"2020-11-05";"18.678581892762963"
"2020-11-04";"19.880088355948246"
"2020-11-03";"20.73191203625986"
"2020-11-02";"21.67014235198114"
"2020-11-01";"22.529644268774703"
"2020-10-31";"23.40158796489762"
"2020-10-30";"24.805502311421805"
"2020-10-29";"26.210411357844922"
"2020-10-28";"27.65037347660857"
"2020-10-27";"28.013118338343812"
"2020-10-26";"29.545122129589"
"2020-10-25";"30.495169082125603"
"2020-10-24";"31.828978622327796"
"2020-10-23";"33.311014395714764"
"2020-10-22";"34.7764371894961"
"2020-10-21";"35.50295857988166"
"2020-10-20";"36.412418551169026"
"2020-10-19";"37.76585171934009"
"2020-10-18";"37.909018355945726"
"2020-10-17";"39.36013470848243"
"2020-10-16";"39.91416309012875"
"2020-10-15";"41.05636928539725"
"2020-10-14";"41.34658834161772"
"2020-10-13";"42.02461109821221"
"2020-10-12";"41.69628050225065"
"2020-10-11";"42.07506574229022"
"2020-10-10";"42.12806933076553"
"2020-10-09";"43.306112348428606"
"2020-10-08";"45.26642524573202"
"2020-10-07";"44.6058091286307"
"2020-10-06";"44.748618057383524"
"2020-10-05";"44.7682119205298"
"2020-10-04";"44.952893674293406"
"2020-10-03";"45.40511147362697"
"2020-10-02";"45.642012647786636"
"2020-10-01";"46.12392331203112"
"2020-09-30";"46.734234234234236"
"2020-09-29";"46.72897196261682"
"2020-09-28";"47.142857142857146"
"2020-09-27";"47.74305555555555"
"2020-09-26";"48.14706740589437"
"2020-09-25";"48.969841743804125"
"2020-09-24";"49.22983992751435"
"2020-09-23";"49.450549450549445"
"2020-09-22";"49.27625500461965"
"2020-09-21";"49.87452948557089"
"2020-09-20";"50.798722044728436"
"2020-09-19";"51.026957637997434"
"2020-09-18";"52.01177625122669"
"2020-09-17";"52.24625623960066"
"2020-09-16";"53.18428184281843"
"2020-09-15";"53.896326810847924"
"2020-09-14";"54.494967025338426"
"2020-09-13";"55.43785310734464"
"2020-09-12";"56.03140613847252"
"2020-09-11";"57.090909090909086"
"2020-09-10";"58.06213017751479"
"2020-09-09";"58.73550317994763"
"2020-09-08";"59.000375798571966"
"2020-09-07";"59.20060331825037"
"2020-09-06";"59.786747905559785"
"2020-09-05";"60.2455871066769"
"2020-09-04";"60.5476282298496"
"2020-09-03";"61.30417805544709"
"2020-09-02";"61.98183971575207"
"2020-09-01";"62.64964086193137"
"2020-08-31";"62.90064102564102"
"2020-08-30";"63.485644965628794"
"2020-08-29";"64.00326131267835"
"2020-08-28";"64.26524764633646"
"2020-08-27";"65.60802340158796"
"2020-08-26";"66.49724692926726"
"2020-08-25";"66.80851063829788"
"2020-08-24";"67.18014548566538"
"2020-08-23";"67.53246753246752"
"2020-08-22";"67.97385620915033"
"2020-08-21";"68.78306878306879"
"2020-08-20";"69.02654867256638"
"2020-08-19";"69.54971020954079"
"2020-08-18";"69.9865410497981"
"2020-08-17";"70.49254405784004"
"2020-08-16";"70.6472196900638"
"2020-08-15";"70.74395253308992"
"2020-08-14";"71.10091743119267"
"2020-08-13";"71.52745731425934"
"2020-08-12";"71.95914577530176"
"2020-08-11";"72.42990654205607"
