"Datum";"Steiermark"
"2020-10-18";"0.2093466459619358"
"2020-10-17";"0.07299059303653702"
"2020-10-16";"0.12352254206183184"
"2020-10-15";"0.06416755431783473"
"2020-10-14";"0.09544923704777916"
"2020-10-13";"0.06898012089167233"
"2020-10-12";"0.030479588300971496"
"2020-10-11";"0.02326073844021509"
"2020-10-10";"0.09063667047394156"
"2020-10-09";"0.14036652507026348"
"2020-10-08";"0.008020944289729342"
"2020-10-07";"0.04571938245145724"
"2020-10-06";"0.01925026629535042"
"2020-10-05";"0.048125665738376046"
"2020-10-04";"0.029677493871998563"
"2020-10-03";"0.0328858715878903"
"2020-10-02";"0.030479588300971496"
"2020-10-01";"0.0376984381617279"
"2020-09-30";"0.016843983008431616"
"2020-09-29";"0.024864927298160956"
"2020-09-28";"0.035292154874809106"
"2020-09-27";"0.02326073844021509"
"2020-09-26";"0.06256336545988886"
"2020-09-25";"0.030479588300971496"
"2020-09-24";"0.028073305014052696"
"2020-09-23";"0.02326073844021509"
"2020-09-22";"0.047323571309403116"
"2020-09-21";"0.04652147688043018"
"2020-09-20";"0.011229322005621078"
"2020-09-19";"0.047323571309403116"
"2020-09-18";"0.04170891030659257"
"2020-09-17";"0.04251100473556551"
"2020-09-16";"0.03128168272994443"
"2020-09-15";"0.025667021727133893"
"2020-09-14";"0.03930262701967377"
"2020-09-13";"0.024062832869188023"
"2020-09-12";"0.04170891030659257"
"2020-09-11";"0.036896343732754966"
"2020-09-10";"0.024864927298160956"
"2020-09-09";"0.00962513314767521"
"2020-09-08";"0.007218849860756407"
"2020-09-07";"0.020854455153296286"
"2020-09-06";"0.016041888579458683"
"2020-09-05";"0.010427227576648143"
"2020-09-04";"0.025667021727133893"
"2020-09-03";"0.022458644011242156"
"2020-09-02";"0.02165654958226922"
"2020-09-01";"0.008020944289729342"
"2020-08-31";"0.018448171866377483"
"2020-08-30";"0.016041888579458683"
"2020-08-29";"0.008020944289729342"
"2020-08-28";"0.040104721448646706"
"2020-08-27";"0.025667021727133893"
"2020-08-26";"0.008823038718702277"
"2020-08-25";"0.010427227576648143"
"2020-08-24";"0.02165654958226922"
"2020-08-23";"0.012031416434594011"
