"Datum";"Salzburg"
"2020-11-24";"7.22415674860974"
"2020-11-23";"7.027631368790928"
"2020-11-22";"7.089080617684234"
"2020-11-21";"6.567596148494462"
"2020-11-20";"6.641094635598558"
"2020-11-19";"6.822901216256303"
"2020-11-18";"5.975609756097561"
"2020-11-17";"5.397602460302517"
"2020-11-16";"4.7095761381475665"
"2020-11-15";"4.489260308032323"
"2020-11-14";"4.647836968180193"
"2020-11-13";"4.7303689687795645"
"2020-11-12";"4.916420845624385"
"2020-11-11";"5.088441967530894"
"2020-11-10";"5.448884276076803"
"2020-11-09";"5.522361035669021"
"2020-11-08";"5.479952507078273"
"2020-11-07";"5.748778384593274"
"2020-11-06";"6.150691952844696"
"2020-11-05";"6.185783183057245"
"2020-11-04";"5.988700564971751"
"2020-11-03";"6.460875807609476"
"2020-11-02";"6.6944549703170395"
"2020-11-01";"7.086399563913873"
"2020-10-31";"7.309731976494195"
"2020-10-30";"7.670326364866897"
"2020-10-29";"8.086253369272237"
"2020-10-28";"8.215962441314554"
"2020-10-27";"8.53212606651576"
"2020-10-26";"8.833603749774653"
"2020-10-25";"9.292622795372653"
"2020-10-24";"9.23560620947141"
"2020-10-23";"9.461127108185932"
"2020-10-22";"10.034904013961604"
"2020-10-21";"10.618651892890119"
"2020-10-20";"11.105746016417191"
"2020-10-19";"11.430022860045721"
"2020-10-18";"11.618900077459333"
"2020-10-17";"11.920888648062856"
"2020-10-16";"12.546335899629312"
"2020-10-15";"13.301088270858523"
"2020-10-14";"14.003819223424571"
"2020-10-13";"14.135437212360289"
"2020-10-12";"14.930555555555557"
"2020-10-11";"14.966933518969718"
"2020-10-10";"15.253636041149344"
"2020-10-09";"16.06875934230194"
"2020-10-08";"16.949152542372882"
"2020-10-07";"16.95583596214511"
"2020-10-06";"17.276014463640013"
"2020-10-05";"17.191977077363898"
"2020-10-04";"17.47088186356073"
"2020-10-03";"17.647058823529413"
"2020-10-02";"17.521367521367523"
"2020-10-01";"17.880505887483647"
"2020-09-30";"18.101545253863137"
"2020-09-29";"18.034265103697024"
"2020-09-28";"18.214936247723134"
"2020-09-27";"18.357044515832953"
"2020-09-26";"18.509949097639982"
"2020-09-25";"18.841262364578427"
"2020-09-24";"19.120458891013385"
"2020-09-23";"19.389238972370332"
"2020-09-22";"19.42690626517727"
"2020-09-21";"19.627085377821395"
"2020-09-20";"19.841269841269842"
"2020-09-19";"20.14098690835851"
"2020-09-18";"20.56555269922879"
"2020-09-17";"20.98635886673662"
"2020-09-16";"21.310602024507194"
"2020-09-15";"21.586616297895304"
"2020-09-14";"21.762785636561482"
"2020-09-13";"21.774632553075666"
"2020-09-12";"21.405049396267838"
"2020-09-11";"21.751254880089235"
"2020-09-10";"21.934758155230597"
"2020-09-09";"22.15909090909091"
"2020-09-08";"22.26027397260274"
"2020-09-07";"22.388059701492537"
"2020-09-06";"22.413793103448274"
"2020-09-05";"22.674418604651166"
"2020-09-04";"22.80701754385965"
"2020-09-03";"22.847100175746927"
"2020-09-02";"22.941176470588236"
"2020-09-01";"23.036030714707618"
"2020-08-31";"23.18668252080856"
"2020-08-30";"23.200475907198097"
"2020-08-29";"23.38129496402878"
"2020-08-28";"23.564954682779458"
"2020-08-27";"23.66504854368932"
"2020-08-26";"23.794996949359366"
"2020-08-25";"23.955773955773957"
"2020-08-24";"24.133663366336634"
"2020-08-23";"24.133663366336634"
"2020-08-22";"24.390243902439025"
"2020-08-21";"24.699176694110196"
"2020-08-20";"24.667931688804554"
"2020-08-19";"24.96798975672215"
"2020-08-18";"25.49019607843137"
"2020-08-17";"25.49019607843137"
"2020-08-16";"25.573770491803277"
"2020-08-15";"25.691699604743082"
"2020-08-14";"25.982678214523652"
"2020-08-13";"26.156941649899398"
