"Datum";"Oberösterreich"
"2022-09-19";"0.42388204619274"
"2022-09-11";"0.324310221551438"
"2022-09-10";"0.3883796543222924"
"2022-09-09";"0.4418809332340367"
"2022-09-08";"0.5072713852372798"
"2022-09-07";"0.4742459044275611"
"2022-09-06";"0.556809606451858"
"2022-09-05";"0.31638410615710555"
"2022-09-04";"0.29855034651985735"
"2022-09-03";"0.31110002922755053"
"2022-09-02";"0.41942360628342795"
"2022-09-01";"0.39630576971662484"
"2022-08-31";"0.5072713852372798"
"2022-08-30";"0.640033818092349"
"2022-08-29";"0.3395019427239086"
"2022-08-28";"0.26750639455872177"
"2022-08-27";"0.3679038562202668"
"2022-08-26";"0.5726618372405229"
"2022-08-25";"0.5105739333182517"
"2022-08-24";"0.5535070583708861"
"2022-08-23";"0.5759643853214947"
"2022-08-22";"0.31308155807613364"
"2022-08-21";"0.26024078878058365"
"2022-08-20";"0.43857838515306485"
"2022-08-19";"0.5297287121878885"
"2022-08-18";"0.5502045102899141"
"2022-08-17";"0.690893058539316"
"2022-08-16";"0.42867074091014923"
"2022-08-15";"0.27345098110447114"
"2022-08-14";"0.27609301956924864"
"2022-08-13";"0.36195926967451736"
"2022-08-12";"0.4788694717409217"
"2022-08-11";"0.4577331640227017"
"2022-08-10";"0.4874560967514486"
"2022-08-09";"0.6915535681555104"
"2022-08-08";"0.3170446157732999"
"2022-08-07";"0.340162452340103"
"2022-08-06";"0.3751694619984049"
"2022-08-05";"0.5039688371563079"
"2022-08-04";"0.4735853948113667"
"2022-08-03";"0.5924771257263541"
"2022-08-02";"0.791290520200861"
"2022-08-01";"0.4372573659206761"
"2022-07-31";"0.3421439811886861"
"2022-07-30";"0.5878535584129935"
"2022-07-29";"0.6387127988599605"
"2022-07-28";"0.7536414720777815"
"2022-07-27";"0.8791382991547129"
"2022-07-26";"1.237134511132064"
"2022-07-25";"0.7397707701376998"
"2022-07-24";"0.7853459336551115"
"2022-07-23";"0.8124268279190809"
"2022-07-22";"1.0713465974672758"
"2022-07-21";"1.1803306841393477"
"2022-07-20";"1.2701599919417828"
"2022-07-19";"1.5541791269053638"
"2022-07-18";"1.0000115589182834"
"2022-07-17";"0.7259000681976179"
"2022-07-16";"1.0548338570624165"
"2022-07-15";"1.4617077806381513"
"2022-07-14";"1.402922424796852"
"2022-07-13";"1.457744722940985"
"2022-07-12";"1.7529925213798705"
"2022-07-11";"0.6809854142964004"
"2022-07-10";"0.7027822316308148"
"2022-07-09";"0.8745147318413522"
"2022-07-08";"1.2437396072940077"
"2022-07-07";"1.192880366847041"
"2022-07-06";"1.1915593476146522"
"2022-07-05";"1.2628943861636446"
"2022-07-04";"0.6988191739336485"
"2022-07-03";"0.7054242700955923"
"2022-07-02";"0.7939325586656385"
"2022-07-01";"1.09314341480169"
"2022-06-30";"0.9861408569782014"
"2022-06-29";"0.9749121935028972"
"2022-06-28";"1.1037115686608001"
"2022-06-27";"0.5779459141700779"
"2022-06-26";"0.5488834910575254"
"2022-06-25";"0.6122924142121855"
"2022-06-24";"0.8282790587077459"
"2022-06-23";"0.7767593086445848"
"2022-06-22";"0.8381867029506616"
