"Datum";"Oberösterreich"
"2020-11-13";"6.206617013730557"
"2020-11-12";"6.184913041179891"
"2020-11-11";"6.146059291395517"
"2020-11-10";"6.203584956306481"
"2020-11-09";"6.200317965023848"
"2020-11-08";"5.947544606584549"
"2020-11-07";"5.720745409701288"
"2020-11-06";"5.891708233933348"
"2020-11-05";"6.2001421688650185"
"2020-11-04";"6.283248858543124"
"2020-11-03";"6.349629234936282"
"2020-11-02";"6.387948705725319"
"2020-11-01";"6.054543540065284"
"2020-10-31";"6.105683836589698"
"2020-10-30";"6.302021403091558"
"2020-10-29";"6.6034106936786765"
"2020-10-28";"6.60133387777324"
"2020-10-27";"6.858310229096746"
"2020-10-26";"6.7340067340067336"
"2020-10-25";"7.0200347057895565"
"2020-10-24";"7.384666445403252"
"2020-10-23";"7.764787995114291"
"2020-10-22";"8.01991150442478"
"2020-10-21";"8.228090317642557"
"2020-10-20";"8.27517447657029"
"2020-10-19";"8.430142901202839"
"2020-10-18";"8.491249870560216"
"2020-10-17";"8.645533141210375"
"2020-10-16";"8.848578697046788"
"2020-10-15";"9.062075215224286"
"2020-10-14";"9.06765868402697"
"2020-10-13";"9.306765302469872"
"2020-10-12";"9.370816599732263"
"2020-10-11";"9.421265141318978"
"2020-10-10";"9.573542210617928"
"2020-10-09";"9.93676603432701"
"2020-10-08";"10.12965964343598"
"2020-10-07";"10.159848279599025"
"2020-10-06";"10.220994475138122"
"2020-10-05";"10.364145658263306"
"2020-10-04";"10.520329826556724"
"2020-10-03";"10.704469839432953"
"2020-10-02";"10.738452486025302"
"2020-10-01";"10.86147894658533"
"2020-09-30";"11.11111111111111"
"2020-09-29";"11.277614707245482"
"2020-09-28";"11.440213132737815"
"2020-09-27";"11.519646520435538"
"2020-09-26";"11.672529581068117"
"2020-09-25";"12.01493748985225"
"2020-09-24";"11.953495988210252"
"2020-09-23";"11.920529801324504"
"2020-09-22";"11.936785474108945"
"2020-09-21";"11.770726714431934"
"2020-09-20";"11.89655172413793"
"2020-09-19";"12.006264137811032"
"2020-09-18";"12.058875687178578"
"2020-09-17";"12.212643678160921"
"2020-09-16";"12.490815576781777"
"2020-09-15";"12.67710663683818"
"2020-09-14";"12.822930416745239"
"2020-09-13";"12.964728312678742"
"2020-09-12";"13.094550356248796"
"2020-09-11";"13.096168881939015"
"2020-09-10";"13.241106719367588"
"2020-09-09";"13.373253493013971"
"2020-09-08";"13.570994531091756"
"2020-09-07";"13.64562118126273"
"2020-09-06";"13.737953660036908"
"2020-09-05";"13.814432989690722"
"2020-09-04";"13.961241925401124"
"2020-09-03";"14.063811922753988"
"2020-09-02";"14.149947201689546"
"2020-09-01";"14.249255635899617"
"2020-08-31";"14.294858118199274"
"2020-08-30";"14.362272240085746"
"2020-08-29";"14.421007318123117"
"2020-08-28";"14.587415632484216"
"2020-08-27";"14.767467489530526"
"2020-08-26";"14.965378601742238"
"2020-08-25";"15.130984643179765"
"2020-08-24";"15.251536535397223"
"2020-08-23";"15.35288725939505"
"2020-08-22";"15.448466682038276"
"2020-08-21";"15.570532186846387"
"2020-08-20";"15.790714117369784"
"2020-08-19";"16.04022025377065"
"2020-08-18";"16.31758402338042"
"2020-08-17";"16.486220472440944"
"2020-08-16";"16.60470879801735"
"2020-08-15";"16.70406382448267"
"2020-08-14";"16.914920474627618"
